,is_related,p1,p2
6920,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0498/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0498/MID1
6921,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0651/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0460/MID8
6922,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0791/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0791/MID4
6923,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0689/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0825/MID1
6924,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0498/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0825/MID6
6925,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0438/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0978/MID8
6926,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0530/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0530/MID3
6927,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0831/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0831/MID5
6928,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0137/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0516/MID3
6929,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0664/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0390/MID6
6930,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0444/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0421/MID3
6931,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0024/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0024/MID5
6932,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0595/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0595/MID6
6933,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0155/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0155/MID5
6934,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0126/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0603/MID1
6935,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0303/MID8,/Users/harish3110/Desktop/AIET/capstone_project/train/F0303/MID1
6936,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0849/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0849/MID1
6937,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0955/MID7,/Users/harish3110/Desktop/AIET/capstone_project/train/F0955/MID1
6938,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0411/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0479/MID5
6939,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0118/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0118/MID4
6940,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0988/MID9,/Users/harish3110/Desktop/AIET/capstone_project/train/F0988/MID7
6941,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0298/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0408/MID1
6942,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0843/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0981/MID1
6943,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0599/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0831/MID4
6944,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0664/MID9,/Users/harish3110/Desktop/AIET/capstone_project/train/F0646/MID5
6945,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0642/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0642/MID2
6946,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0368/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0592/MID1
6947,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0099/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0099/MID3
6948,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0703/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0703/MID6
6949,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0494/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0494/MID4
6950,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0897/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0582/MID3
6951,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F1000/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0813/MID4
6952,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0748/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0183/MID4
6953,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0290/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0959/MID5
6954,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0984/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0984/MID7
6955,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0966/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0212/MID3
6956,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0123/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0123/MID5
6957,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0064/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0064/MID3
6958,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0161/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0009/MID3
6959,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0238/MID7,/Users/harish3110/Desktop/AIET/capstone_project/train/F0603/MID3
6960,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0488/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0488/MID4
6961,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0165/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0165/MID7
6962,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0517/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0517/MID4
6963,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0049/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0642/MID5
6964,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0242/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0803/MID4
6965,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0009/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0009/MID3
6966,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0357/MID13,/Users/harish3110/Desktop/AIET/capstone_project/train/F0787/MID3
6967,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0552/MID12,/Users/harish3110/Desktop/AIET/capstone_project/train/F0285/MID3
6968,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0812/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0468/MID2
6969,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0808/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0515/MID2
6970,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0479/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0479/MID3
6971,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0785/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0737/MID3
6972,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0998/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0998/MID2
6973,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0997/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0238/MID5
6974,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0030/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0641/MID4
6975,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0408/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0584/MID3
6976,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0241/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0241/MID4
6977,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0780/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0780/MID1
6978,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0803/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0914/MID2
6979,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0658/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0739/MID4
6980,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0733/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0733/MID2
6981,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0829/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0920/MID2
6982,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0695/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0746/MID3
6983,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0459/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0459/MID2
6984,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0051/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0051/MID4
6985,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0051/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0967/MID2
6986,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0460/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0794/MID4
6987,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0959/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0959/MID4
6988,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0332/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0920/MID2
6989,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0446/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0368/MID5
6990,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0302/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0596/MID2
6991,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0385/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0631/MID5
6992,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0548/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0548/MID4
6993,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0099/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0099/MID5
6994,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0212/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0717/MID5
6995,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0017/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0017/MID7
6996,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0644/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0691/MID1
6997,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0456/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0106/MID6
6998,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0399/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0360/MID1
6999,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0439/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0439/MID9
7000,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0695/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0459/MID2
7001,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0298/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0795/MID3
7002,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0761/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0813/MID3
7003,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0714/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0714/MID4
7004,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0704/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0357/MID13
7005,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0020/MID9,/Users/harish3110/Desktop/AIET/capstone_project/train/F0020/MID5
7006,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0872/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0872/MID7
7007,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0703/MID7,/Users/harish3110/Desktop/AIET/capstone_project/train/F0978/MID8
7008,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0157/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0157/MID2
7009,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0831/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0129/MID2
7010,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0982/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0170/MID4
7011,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0836/MID10,/Users/harish3110/Desktop/AIET/capstone_project/train/F0836/MID2
7012,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0939/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0939/MID3
7013,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0579/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0579/MID7
7014,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0105/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0105/MID5
7015,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0656/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0833/MID4
7016,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0266/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0754/MID1
7017,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0953/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0194/MID1
7018,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0639/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0282/MID9
7019,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0188/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0188/MID6
7020,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0150/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0281/MID4
7021,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0244/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0966/MID2
7022,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0091/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0074/MID4
7023,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0099/MID7,/Users/harish3110/Desktop/AIET/capstone_project/train/F0252/MID3
7024,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0110/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0174/MID7
7025,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0994/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0994/MID2
7026,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0625/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0625/MID6
7027,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0984/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0984/MID3
7028,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0064/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0064/MID6
7029,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0825/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0825/MID1
7030,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0368/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0402/MID2
7031,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0393/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0408/MID1
7032,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0482/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0967/MID3
7033,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0533/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0424/MID1
7034,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0203/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0984/MID6
7035,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0126/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0126/MID3
7036,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0952/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0010/MID2
7037,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0769/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0769/MID3
7038,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0947/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0866/MID1
7039,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0955/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0831/MID6
7040,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0809/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0639/MID1
7041,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0350/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0341/MID1
7042,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0922/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0922/MID5
7043,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0126/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0126/MID2
7044,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0473/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0376/MID4
7045,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0895/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0465/MID4
7046,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0556/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0808/MID2
7047,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0030/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0357/MID5
7048,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0242/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0517/MID5
7049,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0872/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0872/MID4
7050,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0150/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0728/MID3
7051,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0500/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0500/MID2
7052,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0769/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0415/MID3
7053,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0488/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0367/MID2
7054,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0064/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0016/MID5
7055,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0150/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0595/MID3
7056,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0642/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0642/MID7
7057,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0368/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0282/MID8
7058,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0099/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0590/MID7
7059,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0439/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0439/MID1
7060,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0183/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0768/MID5
7061,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0601/MID21,/Users/harish3110/Desktop/AIET/capstone_project/train/F0601/MID33
7062,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0939/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0408/MID4
7063,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0264/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0264/MID4
7064,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0167/MID7,/Users/harish3110/Desktop/AIET/capstone_project/train/F0828/MID2
7065,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0944/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0593/MID1
7066,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0761/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0659/MID2
7067,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0460/MID7,/Users/harish3110/Desktop/AIET/capstone_project/train/F0639/MID1
7068,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0540/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0540/MID2
7069,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0897/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0897/MID2
7070,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0481/MID8,/Users/harish3110/Desktop/AIET/capstone_project/train/F0481/MID9
7071,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0284/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0284/MID2
7072,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0680/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0590/MID6
7073,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0350/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0290/MID2
7074,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0093/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0164/MID1
7075,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0655/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0658/MID3
7076,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0595/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0500/MID2
7077,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0459/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0198/MID2
7078,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0299/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0203/MID8
7079,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0900/MID2,/Users/harish3110/Desktop/AIET/capstone_project/train/F0853/MID3
7080,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0038/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0038/MID4
7081,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0479/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0960/MID2
7082,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0248/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0748/MID1
7083,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0199/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0199/MID1
7084,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0695/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0695/MID4
7085,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0099/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0508/MID3
7086,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0673/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0688/MID2
7087,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0736/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0857/MID2
7088,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0826/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0826/MID3
7089,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0282/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0543/MID2
7090,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0196/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0590/MID3
7091,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0164/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0164/MID1
7092,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0568/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0568/MID5
7093,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0617/MID7,/Users/harish3110/Desktop/AIET/capstone_project/train/F0617/MID3
7094,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0736/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0874/MID5
7095,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0832/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0714/MID4
7096,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0538/MID4,/Users/harish3110/Desktop/AIET/capstone_project/train/F0203/MID10
7097,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0005/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0425/MID10
7098,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0818/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0531/MID2
7099,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0736/MID7,/Users/harish3110/Desktop/AIET/capstone_project/train/F0262/MID1
7100,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0233/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0233/MID6
7101,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0857/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0721/MID6
7102,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0512/MID3,/Users/harish3110/Desktop/AIET/capstone_project/train/F0158/MID4
7103,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0059/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0059/MID4
7104,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0840/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0565/MID4
7105,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0846/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0846/MID4
7106,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0985/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0601/MID5
7107,1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0479/MID1,/Users/harish3110/Desktop/AIET/capstone_project/train/F0479/MID5
7108,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0423/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0101/MID12
7109,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0617/MID5,/Users/harish3110/Desktop/AIET/capstone_project/train/F0036/MID5
7110,0,/Users/harish3110/Desktop/AIET/capstone_project/train/F0646/MID6,/Users/harish3110/Desktop/AIET/capstone_project/train/F0854/MID3
